Verdict,Speaker,Text,Speaker_title,Speaker_party,File_id,Sentence_id,Length,Line_number,Sentiment,Checked? ,CNN,Reuters,AP News,NYT,Atlantic,Politifact,WashPost,Fact Check,times fact-checked
-1,Romney,"And -- and that upset them, but obviously there was a great deal of anger even before that.",Governor,REPUBLICAN,2012-10-22.txt,27677,18,817,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,But we're going to have to work with the -- with the people in Pakistan to try and help them move to a more responsible course than the one that they're on.,Governor,REPUBLICAN,2012-10-22.txt,27678,32,818,0.223529,0,0,0,0,0,0,0,0,0,0
-1,Romney,And it's important for them.,Governor,REPUBLICAN,2012-10-22.txt,27679,5,819,0.491596,0,0,0,0,0,0,0,0,0,0
-1,Romney,It's important for the nuclear weapons.,Governor,REPUBLICAN,2012-10-22.txt,27680,6,820,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,It's important for the success of Afghanistan.,Governor,REPUBLICAN,2012-10-22.txt,27681,7,821,0.432999,0,0,0,0,0,0,0,0,0,0
0,Romney,"Because inside Pakistan, you have a -- a large group of Pashtun that are -- that are Taliban.",Governor,REPUBLICAN,2012-10-22.txt,27682,18,822,-0.521067,0,0,0,0,0,0,0,0,0,0
-1,Romney,And that's one of the reasons the Afghan Security Forces have so much work to do to be able to fight against that.,Governor,REPUBLICAN,2012-10-22.txt,27684,23,824,-0.653054,0,0,0,0,0,0,0,0,0,0
-1,Romney,But it's important for us to recognize that we can't just walk away from Pakistan.,Governor,REPUBLICAN,2012-10-22.txt,27685,15,825,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"But we do need to make sure that as we -- as we send support for them, that this is tied to them making progress on -- on matters that would lead them to becoming a civil society.",Governor,REPUBLICAN,2012-10-22.txt,27686,38,826,0.560155,0,0,0,0,0,0,0,0,0,0
0,Romney,"And it's widely reported that drones are being used in drone strikes, and I support that and entirely, and feel the president was right to up the usage of that technology, and believe that we should continue to use it, to continue to go after the people that represent a threat to this nation and to our friends.",Governor,REPUBLICAN,2012-10-22.txt,27689,58,829,0.865752,0,0,0,0,0,0,0,0,0,0
-1,Romney,"But let me also note that as I said earlier, we're going to have to do more than just going after leaders and -- and killing bad guys, important as that is.",Governor,REPUBLICAN,2012-10-22.txt,27690,32,830,-0.336807,0,0,0,0,0,0,0,0,0,0
1,Romney,We're also going to have to have a farm more effective and comprehensive strategy to help move the world away from terror and Islamic extremism.,Governor,REPUBLICAN,2012-10-22.txt,27691,25,831,0.511202,0,0,0,0,0,0,0,0,0,0
-1,Romney,We haven't done that yet.,Governor,REPUBLICAN,2012-10-22.txt,27692,5,832,-0.284384,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We talk a lot about these things, but you look at the -- the record, you look at the record.",Governor,REPUBLICAN,2012-10-22.txt,27693,20,833,0.55348,0,0,0,0,0,0,0,0,0,0
-1,Romney,You look at the record of the last four years and say is Iran closer to a bomb?,Governor,REPUBLICAN,2012-10-22.txt,27694,18,834,-0.661143,0,0,0,0,0,0,0,0,0,0
-1,Romney,Is the Middle East in tumult?,Governor,REPUBLICAN,2012-10-22.txt,27696,6,836,-0.519696,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Is -- is al-Qaida on the run, on its heels?",Governor,REPUBLICAN,2012-10-22.txt,27698,10,838,-0.686726,0,0,0,0,0,0,0,0,0,0
-1,Romney,Is -- are Israel and the Palestinians closer to reaching a peace agreement?,Governor,REPUBLICAN,2012-10-22.txt,27700,13,840,-0.293849,0,0,0,0,0,0,0,0,0,0
0,Romney,"No, they haven't had talks in two years.",Governor,REPUBLICAN,2012-10-22.txt,27701,8,841,-0.470354,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We have not seen the progress we need to have, and I'm convinced that with strong leadership and an effort to build a strategy based upon helping these nations reject extremism, we can see the kind of peace and prosperity the world demands.",Governor,REPUBLICAN,2012-10-22.txt,27702,43,842,0.95014,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Well, keep in mind our strategy wasn't just going after bin Laden.",President,DEMOCRAT,2012-10-22.txt,27703,12,843,0,0,0,0,0,0,0,0,0,0,0
1,Obama,"We created partnerships throughout the region to deal with extremism in Somalia, in Yemen, in Pakistan.",President,DEMOCRAT,2012-10-22.txt,27704,16,844,-0.346519,0,0,0,0,0,0,0,0,0,0
1,Obama,"And what we've also done is engaged these governments in the kind of reforms that are actually going to make a difference in people's lives day to day, to make sure that their governments aren't corrupt, to make sure that they're treating women with the kind of respect and dignity that every nation that succeeds has shown and to make sure that they've got a free market system that works.",President,DEMOCRAT,2012-10-22.txt,27705,70,845,0.971639,0,0,0,0,0,0,0,0,0,0
-1,Obama,"So across the board, we are engaging them in building capacity in these countries.",President,DEMOCRAT,2012-10-22.txt,27706,14,846,0.425022,0,0,0,0,0,0,0,0,0,0
-1,Obama,And we have stood on the side of democracy.,President,DEMOCRAT,2012-10-22.txt,27707,9,847,0,1,0,0,0,1,0,0,0,0,1
1,Obama,"One thing I think Americans should be proud of, when Tunisians began to protest, this nation -- me, my administration -- stood with them earlier than just about any country.",President,DEMOCRAT,2012-10-22.txt,27708,30,848,0,0,0,0,0,0,0,0,0,0,0
1,Obama,In Egypt we stood on the side of democracy.,President,DEMOCRAT,2012-10-22.txt,27709,9,849,0,0,0,0,0,0,0,0,0,0,0
0,Obama,In Libya we stood on the side of the people.,President,DEMOCRAT,2012-10-22.txt,27710,10,850,-0.317246,0,0,0,0,0,0,0,0,0,0
-1,Obama,"And as a consequence, there's no doubt that attitudes about Americans have changed.",President,DEMOCRAT,2012-10-22.txt,27711,13,851,-0.211171,0,0,0,0,0,0,0,0,0,0
-1,Obama,But there are always going to be elements in these countries that potentially threaten the United States.,President,DEMOCRAT,2012-10-22.txt,27712,17,852,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,And we want to shrink those groups and those networks and we can do that.,President,DEMOCRAT,2012-10-22.txt,27713,15,853,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,But we're always also going to have to maintain vigilance when it comes to terrorist activities.,President,DEMOCRAT,2012-10-22.txt,27714,16,854,-0.37719,0,0,0,0,0,0,0,0,0,0
1,Obama,"The truth, though, is that Al Qaeda is much weaker than it was when I came into office.",President,DEMOCRAT,2012-10-22.txt,27715,18,855,-0.41805,0,0,0,0,0,0,0,0,0,0
1,Obama,And they don't have the same capacities to attack the U.S. homeland and our allies as they did four years ago.,President,DEMOCRAT,2012-10-22.txt,27716,21,856,-0.257634,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Well, I think it will continue to be terrorist networks.",President,DEMOCRAT,2012-10-22.txt,27721,10,861,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"But with respect to China, China is both an adversary, but also a potential partner in the international community if it's following the rules.",President,DEMOCRAT,2012-10-22.txt,27723,24,863,0.671672,0,0,0,0,0,0,0,0,0,0
-1,Obama,So my attitude coming into office was that we are going to insist that China plays by the same rules as everybody else.,President,DEMOCRAT,2012-10-22.txt,27724,23,864,0,0,0,0,0,0,0,0,0,0,0
1,Obama,I know Americans had seen jobs being shipped overseas; businesses and workers not getting a level playing field when it came to trade.,President,DEMOCRAT,2012-10-22.txt,27725,23,865,-0.233934,0,0,0,0,0,0,0,0,0,0
0,Obama,And that's the reason why I set up a trade task force to go after cheaters when it came to international trade.,President,DEMOCRAT,2012-10-22.txt,27726,22,866,-0.618531,0,0,0,0,0,0,0,0,0,0
1,Obama,That's the reason why we have brought more cases against China for violating trade rules than the other -- the previous administration had done in two terms.,President,DEMOCRAT,2012-10-22.txt,27727,27,867,-0.492461,1,0,0,0,1,0,0,0,0,1
-1,Obama,"And we've won just about every case that we've filed, that has been decided.",President,DEMOCRAT,2012-10-22.txt,27728,14,868,0.626392,0,0,0,0,0,0,0,0,0,0
1,Obama,"In fact, just recently steelworkers in Ohio and throughout the Midwest -- Pennsylvania -- are in a position now to sell steel to China because we won that case.",President,DEMOCRAT,2012-10-22.txt,27729,29,869,0.511088,0,0,0,0,0,0,0,0,0,0
1,Obama,We had a tire case in which they were flooding us with cheap domestic tires -- or -- or cheap Chinese tires.,President,DEMOCRAT,2012-10-22.txt,27730,22,870,-0.862387,1,0,0,0,1,0,0,0,0,1
1,Obama,And we put a stop to it and as a consequence saved jobs throughout America.,President,DEMOCRAT,2012-10-22.txt,27731,15,871,0.248733,1,0,0,0,1,0,0,0,0,1
0,Obama,I have to say that Governor Romney criticized me for being too tough in that tire case; said this wouldn't be good for American workers and that it would be protectionist.,President,DEMOCRAT,2012-10-22.txt,27732,31,872,-0.727949,0,0,0,0,0,0,0,0,0,0
-1,Obama,"But I tell you, those workers don't feel that way.",President,DEMOCRAT,2012-10-22.txt,27733,10,873,-0.503644,0,0,0,0,0,0,0,0,0,0
-1,Obama,They feel as if they had finally an administration who was going to take this issue seriously.,President,DEMOCRAT,2012-10-22.txt,27734,17,874,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Over the long term, in order for us to compete with China, we've also got to make sure, though, that we're taking -- taking care of business here at home.",President,DEMOCRAT,2012-10-22.txt,27735,30,875,0.673185,0,0,0,0,0,0,0,0,0,0
1,Obama,"If we don't have the best education system in the world, if we don't continue to put money into research and technology that will allow us to create great businesses here in the United States, that's how we lose the competition.",President,DEMOCRAT,2012-10-22.txt,27736,41,876,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"And, unfortunately, Governor Romney's budget and his proposals would not allow us to make those investments.",President,DEMOCRAT,2012-10-22.txt,27737,16,877,-0.75163,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Well, first of all, it's not government that makes business successful.",Governor,REPUBLICAN,2012-10-22.txt,27740,11,880,0.266814,0,0,0,0,0,0,0,0,0,0
1,Romney,It's not government investments that makes businesses grow and hire people.,Governor,REPUBLICAN,2012-10-22.txt,27741,11,881,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Let me also note that the greatest threat that the world faces, the greatest national security threat is a nuclear Iran.",Governor,REPUBLICAN,2012-10-22.txt,27742,21,882,-0.274274,0,0,0,0,0,0,0,0,0,0
0,Romney,"China has an interest that's very much like ours in one respect, and that is they want a stable world.",Governor,REPUBLICAN,2012-10-22.txt,27744,20,884,0.872054,0,0,0,0,0,0,0,0,0,0
-1,Romney,They don't want to see protectionism.,Governor,REPUBLICAN,2012-10-22.txt,27746,6,886,-0.444077,0,0,0,0,0,0,0,0,0,0
1,Romney,"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.",Governor,REPUBLICAN,2012-10-22.txt,27747,54,887,-0.649801,0,0,0,0,0,0,0,0,0,0
-1,Romney,So they want the economy to work and the world to be free and open.,Governor,REPUBLICAN,2012-10-22.txt,27748,15,888,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,And so we can be a partner with China.,Governor,REPUBLICAN,2012-10-22.txt,27749,9,889,0.603603,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We don't have to be an adversary in any way, shape or form.",Governor,REPUBLICAN,2012-10-22.txt,27750,13,890,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We can work with them, we can collaborate with them, if they're willing to be responsible.",Governor,REPUBLICAN,2012-10-22.txt,27751,16,891,0.711823,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Now, they look at us and say, Is it a good idea to be with America?",Governor,REPUBLICAN,2012-10-22.txt,27752,16,892,0.699759,0,0,0,0,0,0,0,0,0,0
-1,Romney,How strong are we going to be?,Governor,REPUBLICAN,2012-10-22.txt,27753,7,893,0.388991,0,0,0,0,0,0,0,0,0,0
-1,Romney,How strong is our economy?,Governor,REPUBLICAN,2012-10-22.txt,27754,5,894,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"They look at the fact that we owe 'em a trillion dollars and owe other people $16 trillion in total, including that.",Governor,REPUBLICAN,2012-10-22.txt,27755,22,895,-0.287252,1,0,0,0,0,0,0,0,1,1
-1,Romney,They look at our -- our decision to -- to cut back on our military capabilities.,Governor,REPUBLICAN,2012-10-22.txt,27756,16,896,0.596185,0,0,0,0,0,0,0,0,0,0
1,Romney,The secretary of defense called these trillion dollars of cuts to our military devastating.,Governor,REPUBLICAN,2012-10-22.txt,27758,14,898,-0.773714,0,0,0,0,0,0,0,0,0,0
1,Romney,"It's not my term, it's the president's own secretary of defense called these trillion dollars of cuts to our military devastating.",Governor,REPUBLICAN,2012-10-22.txt,27759,21,899,-0.81959,0,0,0,0,0,0,0,0,0,0
-1,Romney,"They look at America's commitments around the world and they see what's happening, and they say, well, OK. Is America going to be strong?",Governor,REPUBLICAN,2012-10-22.txt,27761,24,901,0.73802,0,0,0,0,0,0,0,0,0,0
-1,Romney,"And the answer is, yes, if I'm president, America will be very strong.",Governor,REPUBLICAN,2012-10-22.txt,27762,13,902,0.772734,0,0,0,0,0,0,0,0,0,0
-1,Romney,We'll also make sure that we have trade relations with China that work for us.,Governor,REPUBLICAN,2012-10-22.txt,27763,15,903,0.410243,0,0,0,0,0,0,0,0,0,0
1,Romney,"I've watched year in and year out as companies have shut down and people have lost their jobs because China has not played by the same rules, in part by holding down artificially the value of their currency.",Governor,REPUBLICAN,2012-10-22.txt,27764,38,904,-0.666816,0,0,0,0,0,0,0,0,0,0
1,Romney,It holds down the prices of their goods.,Governor,REPUBLICAN,2012-10-22.txt,27765,8,905,0.408304,0,0,0,0,0,0,0,0,0,0
-1,Romney,It means our goods aren't as competitive and we lose jobs.,Governor,REPUBLICAN,2012-10-22.txt,27766,11,906,-0.639497,0,0,0,0,0,0,0,0,0,0
-1,Romney,They're making some progress; they need to make more.,Governor,REPUBLICAN,2012-10-22.txt,27768,9,908,0.343418,0,0,0,0,0,0,0,0,0,0
-1,Romney,"That's why on day one, i will label them a currency manipulator, which allows us to apply tariffs where they're taking jobs.",Governor,REPUBLICAN,2012-10-22.txt,27769,22,909,-0.394513,0,0,0,0,0,0,0,0,0,0
1,Romney,"They're stealing our intellectual property, our patents, our designs, our technology, hacking into our computers, counterfeiting our goods.",Governor,REPUBLICAN,2012-10-22.txt,27770,18,910,-0.590669,0,0,0,0,0,0,0,0,0,0
-1,Romney,They have to understand we want to trade with them.,Governor,REPUBLICAN,2012-10-22.txt,27771,10,911,-0.265931,0,0,0,0,0,0,0,0,0,0
-1,Romney,We want a world that's stable.,Governor,REPUBLICAN,2012-10-22.txt,27772,6,912,0.723882,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We like free enterprise, but you got to play by the rules.",Governor,REPUBLICAN,2012-10-22.txt,27773,12,913,0.344688,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Well, they sell us about this much stuff every year, and we sell them about this much stuff every year.",Governor,REPUBLICAN,2012-10-22.txt,27777,20,917,0.847707,0,0,0,0,0,0,0,0,0,0
-1,Romney,So it's pretty clear who doesn't want a trade war.,Governor,REPUBLICAN,2012-10-22.txt,27778,10,918,0.23321,0,0,0,0,0,0,0,0,0,0
1,Romney,"And there's one going on right now, which we don't know about it.",Governor,REPUBLICAN,2012-10-22.txt,27779,13,919,0.273805,0,0,0,0,0,0,0,0,0,0
1,Romney,"We have enormous trade imbalance with China, and it's worse this year than last year, and it's worse last year than the year before.",Governor,REPUBLICAN,2012-10-22.txt,27782,24,922,-0.885495,0,0,0,1,1,0,0,0,0,2
-1,Romney,And so we have to understand that we can't just surrender and lose jobs year in and year out.,Governor,REPUBLICAN,2012-10-22.txt,27783,19,923,-0.646544,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We have to say to our friend in China, look, you guys are playing aggressively.",Governor,REPUBLICAN,2012-10-22.txt,27784,15,924,-0.488985,0,0,0,0,0,0,0,0,0,0
-1,Romney,But this can't keep on going.,Governor,REPUBLICAN,2012-10-22.txt,27786,6,926,-0.73507,0,0,0,0,0,0,0,0,0,0
-1,Romney,"You can't keep on holding down the value of your currency, stealing our intellectual property, counterfeiting our products, selling them around the world, even to the United States.",Governor,REPUBLICAN,2012-10-22.txt,27787,28,927,-0.677224,0,0,0,0,0,0,0,0,0,0
0,Romney,"I was with one company that makes valves and -- and process industries and they said, look, we were -- we were having some valves coming in that -- that were broken and we had to repair them under warranty and we looked them and -- and they had our serial number on them.",Governor,REPUBLICAN,2012-10-22.txt,27788,54,928,0,0,0,0,0,0,0,0,0,0,0
0,Romney,And then we noticed that there was more than one with that same serial number.,Governor,REPUBLICAN,2012-10-22.txt,27789,15,929,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"They were counterfeit products being made overseas with the same serial number as a U.S. company, the same packaging, these were being sold into our market and around the world as if they were made by the U.S. competitor.",Governor,REPUBLICAN,2012-10-22.txt,27790,39,930,-0.321283,0,0,0,0,0,0,0,0,0,0
-1,Romney,I want a great relationship with China.,Governor,REPUBLICAN,2012-10-22.txt,27792,7,932,0.745653,0,0,0,0,0,0,0,0,0,0
-1,Romney,"China can be our partner, but -- but that doesn't mean they can just roll all over us and steal our jobs on an unfair basis.",Governor,REPUBLICAN,2012-10-22.txt,27793,26,933,-0.827686,0,0,0,0,0,0,0,0,0,0
1,Obama,"Well, Governor Romney's right, you are familiar with jobs being shipped overseas because you invested in companies that were shipping jobs overseas.",President,DEMOCRAT,2012-10-22.txt,27794,22,934,0.685233,1,0,0,1,1,1,1,0,0,4
-1,Obama,"And, you know, that's -- you're right.",President,DEMOCRAT,2012-10-22.txt,27795,7,935,0.642486,1,0,0,1,0,0,0,0,0,1
0,Obama,I mean that's how our free market works.,President,DEMOCRAT,2012-10-22.txt,27796,8,936,0.293436,1,0,0,1,0,0,0,0,0,1
-1,Obama,But I've made a different bet on American workers.,President,DEMOCRAT,2012-10-22.txt,27797,9,937,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"If we had taken your advice Governor Romney about our auto industry, we'd be buying cars from China instead of selling cars to China.",President,DEMOCRAT,2012-10-22.txt,27798,24,938,0,1,0,0,0,0,0,0,1,0,1
-1,Obama,If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.,President,DEMOCRAT,2012-10-22.txt,27799,33,939,0.496253,1,0,0,0,0,0,0,1,0,1
1,Obama,"Now that's estimated to create 800,000 jobs, the problem is they won't be here, they'll be in places like China.",President,DEMOCRAT,2012-10-22.txt,27800,20,940,0,1,0,0,0,0,0,0,1,0,1
1,Obama,"And if we're not making investments in education and basic research, which is not something that the private sector is doing at a sufficient pace right now and has never done, then we will lose the (inaudible) in things like clean energy technology.",President,DEMOCRAT,2012-10-22.txt,27801,43,941,0.264865,0,0,0,0,0,0,0,0,0,0
1,Obama,"Now with respect to what we've done with China already, U.S. exports have doubled since I came into office, to China and actually currencies are at their most advantageous point for U.S. exporters since 1993.",President,DEMOCRAT,2012-10-22.txt,27802,35,942,0.453006,1,0,0,0,0,1,0,1,0,2
-1,Obama,We absolutely have to make more progress and that's why we're going to keep on pressing.,President,DEMOCRAT,2012-10-22.txt,27803,16,943,0.262914,0,0,0,0,0,0,0,0,0,0
-1,Obama,"And when it comes to our military and Chinese security, part of the reason that we were able to pivot to the Asia-Pacific region after having ended the war in Iraq and transitioning out of Afghanistan, is precisely because this is going to be a massive growth area in the future.",President,DEMOCRAT,2012-10-22.txt,27804,51,944,0,1,0,0,0,1,0,0,0,0,1
-1,Obama,"And we believe China can be a partner, but we're also sending a very clear signal that America is a Pacific power; that we are going to have a presence there.",President,DEMOCRAT,2012-10-22.txt,27805,31,945,0.862237,0,0,0,0,0,0,0,0,0,0
0,Obama,"We are working with countries in the region to make sure, for example, that ships can pass through; that commerce continues.",President,DEMOCRAT,2012-10-22.txt,27806,21,946,0,0,0,0,0,0,0,0,0,0,0
1,Obama,And we're organizing trade relations with countries other than China so that China starts feeling more pressure about meeting basic international standards.,President,DEMOCRAT,2012-10-22.txt,27807,22,947,0.387157,0,0,0,0,0,0,0,0,0,0
1,Obama,That's the kind of leadership we've shown in the region.,President,DEMOCRAT,2012-10-22.txt,27808,10,948,0.522284,0,0,0,0,0,0,0,0,0,0
-1,Obama,That's the kind of leadership that we'll continue to show.,President,DEMOCRAT,2012-10-22.txt,27809,10,949,0.714851,0,0,0,0,0,0,0,0,0,0
-1,Romney,"I just want to take one of those points, again, attacking me as not talking about an agenda for -- for getting more trade and opening up more jobs in this country.",Governor,REPUBLICAN,2012-10-22.txt,27810,32,950,-0.662773,0,0,0,0,0,0,0,0,0,0
1,Romney,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.,Governor,REPUBLICAN,2012-10-22.txt,27811,19,951,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,Nothing could be further from the truth.,Governor,REPUBLICAN,2012-10-22.txt,27812,7,952,-0.312502,0,0,0,0,0,0,0,0,0,0
0,Romney,I'm a son of Detroit.,Governor,REPUBLICAN,2012-10-22.txt,27813,5,953,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,And I would do nothing to hurt the U.S. auto industry.,Governor,REPUBLICAN,2012-10-22.txt,27817,11,957,-0.483053,0,0,0,0,0,0,0,0,0,0
-1,Romney,My plan to get the industry on its feet when it was in real trouble was not to start writing checks.,Governor,REPUBLICAN,2012-10-22.txt,27818,21,958,-0.549481,0,0,0,0,0,0,0,0,0,0
0,Romney,It was President Bush that wrote the first checks.,Governor,REPUBLICAN,2012-10-22.txt,27819,9,959,-0.354072,0,0,0,0,0,0,0,0,0,0
-1,Romney,I said they need -- these companies need to go through a managed bankruptcy.,Governor,REPUBLICAN,2012-10-22.txt,27821,14,961,-0.808882,1,0,0,0,0,0,0,1,1,2
1,Romney,"And in that process, they can get government help and government guarantees, but they need to go through bankruptcy to get rid of excess cost and the debt burden that they'd -- they'd built up.",Governor,REPUBLICAN,2012-10-22.txt,27822,35,962,-0.806044,1,0,0,0,0,0,0,1,1,2
1,Obama,"Governor Romney, that's not what you said...",President,DEMOCRAT,2012-10-22.txt,27825,7,965,-0.642038,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Governor Romney, you did not...",President,DEMOCRAT,2012-10-22.txt,27827,5,967,-0.367195,0,0,0,0,0,0,0,0,0,0
1,Obama,You did not say that you would provide government help.,President,DEMOCRAT,2012-10-22.txt,27830,10,970,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"I said that we would provide guarantees, and -- and that was what was able to allow these companies to go through bankruptcy, to come out of bankruptcy.",Governor,REPUBLICAN,2012-10-22.txt,27831,28,971,-0.845902,0,0,0,0,0,0,0,0,0,0
-1,Romney,Under no circumstances would I do anything other than to help this industry get on its feet.,Governor,REPUBLICAN,2012-10-22.txt,27832,17,972,-0.455069,0,0,0,0,0,0,0,0,0,0
-1,Romney,"And the idea that has been suggested that I would liquidate the industry, of course not.",Governor,REPUBLICAN,2012-10-22.txt,27833,16,973,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,That's the height of silliness...,Governor,REPUBLICAN,2012-10-22.txt,27838,5,978,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,Let -- let -- let's...,President,DEMOCRAT,2012-10-22.txt,27840,5,980,-0.35102,0,0,0,0,0,0,0,0,0,0
0,Romney,I have never said I would liquidate...,Governor,REPUBLICAN,2012-10-22.txt,27842,7,982,-0.7309,0,0,0,0,0,0,0,0,0,0
-1,Romney,...I would liquidate the industry.,Governor,REPUBLICAN,2012-10-22.txt,27846,5,986,-0.394253,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Governor, the people in Detroit don't forget.",President,DEMOCRAT,2012-10-22.txt,27848,7,988,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,...and -- and that's why I have the kind of commitment to ensure that our industries in this country can compete and be successful.,Governor,REPUBLICAN,2012-10-22.txt,27850,24,990,0.868527,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We in this country can -- can compete successfully with anyone in the world, and we're going to.",Governor,REPUBLICAN,2012-10-22.txt,27851,18,991,0.812335,0,0,0,0,0,0,0,0,0,0
-1,Romney,"We're going to have to have a president, however, that doesn't think that somehow the government investing in -- in car companies like Tesla and -- and Fisker, making electric battery cars.",Governor,REPUBLICAN,2012-10-22.txt,27852,32,992,0.394745,0,0,0,0,0,0,0,0,0,#REF!
0,Romney,"This is not research, Mr President, these are the government investing in companies.",Governor,REPUBLICAN,2012-10-22.txt,27853,13,993,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"This is a company, this isn't basic research.",Governor,REPUBLICAN,2012-10-22.txt,27855,8,995,-0.296351,0,0,0,0,0,0,0,0,0,0
-1,Romney,I -- I want to invest in research.,Governor,REPUBLICAN,2012-10-22.txt,27856,8,996,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,Providing funding to universities and think tanks is great.,Governor,REPUBLICAN,2012-10-22.txt,27858,9,998,0.667604,0,0,0,0,0,0,0,0,0,0
-1,Romney,That's the wrong way to go.,Governor,REPUBLICAN,2012-10-22.txt,27863,6,1003,-0.713161,0,0,0,0,0,0,0,0,0,0
-1,Obama,The fact of the matter is...,President,DEMOCRAT,2012-10-22.txt,27865,6,1005,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,So I want to make sure that we make -- we make America more competitive.,Governor,REPUBLICAN,2012-10-22.txt,27868,15,1008,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"And that we do those things that make America the most attractive place in the world for entrepreneurs, innovators, businesses to grow.",Governor,REPUBLICAN,2012-10-22.txt,27870,22,1010,0.922563,0,0,0,0,0,0,0,0,0,0
-1,Romney,But you're investing in companies doesn't do that.,Governor,REPUBLICAN,2012-10-22.txt,27871,8,1011,-0.337267,0,0,0,0,0,0,0,0,0,0
-1,Romney,In fact it makes it less likely for them to come here...,Governor,REPUBLICAN,2012-10-22.txt,27872,12,1012,-0.638818,0,0,0,0,0,0,0,0,0,0
-1,Romney,...because the private sector's not going to invest in a...,Governor,REPUBLICAN,2012-10-22.txt,27874,10,1014,-0.527023,0,0,0,0,0,0,0,0,0,0
-1,Obama,I'm -- I'm -- I'm happy.,President,DEMOCRAT,2012-10-22.txt,27876,6,1016,0.38637,0,0,0,0,0,0,0,0,0,0
0,Obama,...you've had the floor for a while.,President,DEMOCRAT,2012-10-22.txt,27884,7,1024,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"The -- look, I think anybody out there can check the record.",President,DEMOCRAT,2012-10-22.txt,27887,12,1027,0.342809,0,0,0,0,0,0,0,0,1,0
-1,Obama,"Governor Romney, you keep on trying to, you know airbrush history here.",President,DEMOCRAT,2012-10-22.txt,27888,12,1028,0,0,0,1,0,1,0,0,0,0,2
1,Obama,"You were very clear that you would not provide, government assistance to the U.S. auto companies, even if they went through bankruptcy.",President,DEMOCRAT,2012-10-22.txt,27889,22,1029,-0.371679,0,0,1,0,1,0,1,0,1,4
0,Obama,You said that they could get it in the private marketplace.,President,DEMOCRAT,2012-10-22.txt,27890,11,1030,0,0,0,1,0,1,0,0,0,0,2
-1,Obama,They would have gone through a...,President,DEMOCRAT,2012-10-22.txt,27892,6,1032,-0.499631,0,0,0,0,0,0,0,0,0,0
-1,Obama,...they would have gone through a...,President,DEMOCRAT,2012-10-22.txt,27896,6,1036,-0.534151,0,0,0,0,0,0,0,0,0,0
-1,Obama,"No, I am not wrong.",President,DEMOCRAT,2012-10-22.txt,27900,5,1040,-0.414423,0,0,0,0,0,0,0,0,0,0
-1,Romney,"People can look it up, you're right.",Governor,REPUBLICAN,2012-10-22.txt,27903,7,1043,0.763204,0,0,0,0,0,0,0,0,0,0
-1,Obama,People will look it up.,President,DEMOCRAT,2012-10-22.txt,27904,5,1044,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"But more importantly it is true that in order for us to be competitive, we're going to have to make some smart choices right now.",President,DEMOCRAT,2012-10-22.txt,27906,25,1046,0.949434,0,0,0,0,0,0,0,0,0,0
